Date,Open,High,Low,Close,Volume
2019-12-16,133.68,133.81,132.91,132.98,2294
2019-12-17,133.4,133.63,133.2,133.49,4766
2019-12-18,133.54,133.86,133.38,133.44,2911
2019-12-19,133.24,133.4,132.93,133.18,1766
2019-12-20,133.1,133.71,132.93,133.39,1039
2019-12-23,133.68,134.01,133.42,133.61,3809
2019-12-24,133.92,133.92,133.04,133.7,293
2019-12-27,133.96,133.96,133.56,133.79,2721
2019-12-30,133.22,133.52,132.7,132.74,3135
2019-12-31,132.9,132.95,132.38,133.2,1294
2020-01-02,133.34,133.94,132.21,133.7,1406
2020-01-03,134.06,134.69,134.03,134.42,2051
2020-01-06,134.5,134.66,133.96,134.1,1442
2020-01-07,134.13,134.43,133.67,134.24,1374
2020-01-08,133.97,134.31,133.86,133.93,2256
2020-01-09,133.91,134.25,133.49,133.77,2923
2020-01-10,134.13,134.48,133.81,134.29,4787
2020-01-13,134.79,134.9,133.81,134.57,2024
2020-01-14,134.63,134.99,134.52,134.9,4523
2020-01-15,135.93,136.04,135.13,135.85,4084
2020-01-16,134.2,134.4,134.08,134.2,3205
2020-01-17,134.44,134.7,134.23,134.46,2384
2020-01-20,134.34,134.64,134.12,134.28,2175
2020-01-21,134.66,134.94,134.14,134.73,2267
2020-01-22,134.6,134.97,134.53,134.8,5232
2020-01-23,134.99,135.42,134.93,135.49,1963
2020-01-24,135.6,135.77,135.26,135.65,2443
2020-01-27,135.76,136.25,135.68,135.98,9528
2020-01-28,135.32,136.2,135.32,135.37,1227
2020-01-29,135.33,135.77,135.26,135.71,6865
2020-01-30,135.91,136.1,135.21,135.34,4098
2020-01-31,135.65,135.8,135.14,135.76,1084
2020-02-03,135.7,135.78,135.2,135.51,4299
2020-02-04,135.38,135.38,134.96,135.1,2110
2020-02-05,134.79,135.64,134.49,134.74,1578
2020-02-06,134.77,134.94,134.3,134.93,3314
2020-02-07,135.29,135.37,134.89,135.08,3030
2020-02-10,135.33,135.33,135.06,135.27,5376
2020-02-11,135.18,135.38,135.04,135.24,3931
2020-02-12,135.07,135.37,134.85,134.83,7908
2020-02-13,135.0,135.27,134.24,134.39,22716
2020-02-14,134.52,134.94,134.44,134.61,1445
2020-02-17,134.31,134.73,134.31,134.44,603
2020-02-18,134.53,134.93,134.48,134.78,28005
2020-02-19,135.03,135.06,134.59,134.88,2152
2020-02-20,135.01,135.32,134.91,135.28,4626
2020-02-21,135.26,135.65,135.14,135.63,1691
2020-02-24,136.31,136.31,135.39,135.45,11140
2020-02-25,135.63,135.63,135.19,135.45,6599
2020-02-26,135.16,135.6,134.66,134.88,12770
2020-02-27,134.92,135.3,134.62,134.8,6517
2020-02-28,134.33,134.61,133.7,134.02,13469
2020-03-02,134.1,134.83,133.93,134.1,5535
2020-03-03,134.03,134.6,133.67,134.79,3360
2020-03-04,135.3,135.34,134.64,134.78,3147
2020-03-05,134.65,135.19,134.59,134.99,5904
2020-03-06,135.56,135.89,135.22,135.73,2771
2020-03-09,135.1,136.99,132.19,132.88,7156
2020-03-10,132.41,134.11,131.8,133.29,33500
2020-03-11,132.05,134.04,131.25,132.67,3412
2020-03-12,132.15,132.15,121.35,126.4,10274
2020-03-13,125.0,134.06,122.89,124.21,6165
2020-03-16,123.38,124.07,115.32,118.86,3876
2020-03-17,116.59,121.0,115.78,118.04,7550
2020-03-18,113.54,117.63,111.54,113.97,13804
2020-03-19,108.34,116.52,108.34,114.86,3108
2020-03-20,115.74,119.95,108.85,117.2,26657
2020-03-23,116.9,120.61,115.23,118.19,9012
2020-03-24,117.17,121.79,117.17,120.61,18514
2020-03-25,121.97,123.15,118.98,122.54,13098
2020-03-26,123.25,124.57,122.51,123.95,7182
2020-03-27,124.29,125.49,123.35,124.81,760
2020-03-30,126.48,126.66,123.35,125.33,747
2020-03-31,124.59,127.47,123.35,126.01,775
2020-04-01,124.83,128.23,123.17,127.08,2379
2020-04-02,126.02,128.4,126.02,127.34,2042
2020-04-03,127.0,129.0,127.0,128.14,1317
2020-04-06,128.72,129.37,127.54,128.79,1718
2020-04-07,128.12,131.49,128.12,128.8,4997
2020-04-08,127.83,130.45,127.83,129.82,7405
2020-04-09,131.05,132.52,130.38,132.4,25511
2020-04-14,130.88,133.02,130.37,132.1,3321
2020-04-15,130.87,132.7,130.87,131.3,1409
2020-04-16,131.0,131.94,130.81,131.6,4175
2020-04-17,132.64,132.64,131.27,131.96,3367
2020-04-20,131.95,132.2,131.19,131.45,1015
2020-04-21,131.2,132.2,131.2,131.82,2055
2020-04-22,132.27,132.33,131.38,131.93,573
2020-04-23,132.67,133.02,131.1,132.44,3664
2020-04-24,132.33,133.12,132.12,132.4,2149
2020-04-27,131.98,132.97,131.94,132.45,844
2020-04-28,132.32,133.35,132.2,132.6,2334
2020-04-29,134.94,134.94,132.29,132.54,1470
2020-04-30,133.26,133.92,132.79,133.38,1898
2020-05-01,135.71,135.71,132.13,133.47,1526
2020-05-04,133.53,134.11,131.46,132.93,2220
2020-05-05,133.59,133.59,132.45,132.73,5357
2020-05-06,133.5,133.5,132.05,132.35,1490
2020-05-07,132.37,132.66,131.88,132.21,1879
2020-05-11,132.26,132.26,131.78,132.06,521
2020-05-12,131.94,132.28,131.7,132.08,471
2020-05-13,132.35,132.41,131.76,131.97,1075
2020-05-14,132.1,132.1,131.03,131.31,3359
2020-05-15,131.6,132.02,131.04,131.26,1562
2020-05-18,131.79,131.79,130.64,131.33,2004
2020-05-19,131.57,131.91,130.79,131.38,3646
2020-05-20,131.49,132.0,131.48,131.71,1819
2020-05-21,131.87,132.65,131.53,132.54,813
2020-05-22,132.8,133.06,132.49,132.65,3095
2020-05-26,132.71,133.02,132.6,132.64,9643
2020-05-27,133.14,133.5,132.55,133.49,711
2020-05-28,133.32,134.07,133.32,133.85,8765
2020-05-29,133.9,134.78,133.84,134.32,10210
2020-06-01,133.96,134.56,133.92,134.06,1394
2020-06-02,134.3,134.62,134.21,134.38,6751
2020-06-03,134.42,134.76,134.08,134.51,32936
2020-06-04,134.08,135.46,133.68,134.76,4680
2020-06-05,134.91,135.56,134.55,134.91,9189
2020-06-08,135.07,135.52,134.75,135.26,10174
2020-06-09,135.33,135.65,134.85,134.9,20162
2020-06-10,135.97,135.97,134.82,135.29,38502
2020-06-11,135.7,136.18,135.5,135.86,1757
2020-06-12,135.63,135.63,135.37,135.41,732
2020-06-15,135.53,136.03,135.08,135.24,10380
2020-06-16,135.44,136.59,135.44,136.55,2960
2020-06-17,136.95,136.95,135.8,136.68,25574
2020-06-18,136.3,137.08,135.36,135.83,14260
2020-06-19,135.03,135.47,134.96,135.34,13959
2020-06-22,135.28,136.13,135.28,135.9,11536
2020-06-23,135.69,136.1,135.6,135.93,7174
2020-06-24,135.85,136.21,135.68,136.15,23922
2020-06-25,136.09,136.86,135.82,136.54,1884
2020-06-26,136.72,136.83,136.37,136.45,806
2020-06-29,136.34,136.53,136.03,136.47,3203
2020-06-30,136.43,136.72,136.02,136.28,3697
2020-07-01,136.51,136.51,135.79,135.98,1633
2020-07-02,136.31,136.9,136.2,136.5,2781
2020-07-03,136.77,136.77,136.45,136.55,765
2020-07-06,136.61,137.09,136.41,136.89,2051
2020-07-07,137.0,137.24,136.83,137.08,20307
2020-07-08,137.35,137.52,136.67,136.99,2172
2020-07-09,137.29,137.5,137.16,137.41,2015
2020-07-10,136.98,137.68,136.98,137.49,858
2020-07-13,137.62,137.62,137.05,137.26,664
2020-07-14,137.52,137.57,137.24,137.43,1911
2020-07-15,137.44,137.71,137.25,137.44,1414
2020-07-16,136.0,136.41,135.73,136.12,18976
2020-07-17,136.11,136.26,135.9,136.04,616
2020-07-20,136.38,136.38,135.82,136.15,397
2020-07-21,136.34,136.61,136.23,136.55,2746
2020-07-22,136.81,137.0,136.65,136.88,866
2020-07-23,137.14,137.37,136.9,137.1,2444
2020-07-24,137.22,137.3,136.92,136.99,3396
2020-07-27,136.94,137.2,136.76,137.23,2983
2020-07-28,137.24,137.35,137.11,137.21,537
2020-07-29,137.45,137.45,136.99,136.99,4585
2020-07-30,137.51,137.7,137.33,137.7,2290
2020-07-31,137.79,137.79,137.4,137.4,236
2020-08-03,137.36,137.53,137.29,137.47,404
2020-08-04,137.65,137.9,137.4,137.67,155
2020-08-05,137.6,137.62,136.99,137.11,18083
2020-08-06,137.09,137.62,136.6,137.49,16986
2020-08-07,137.53,137.73,137.25,137.34,3148
2020-08-10,137.47,137.55,137.03,137.25,868
2020-08-11,137.12,137.12,136.72,136.63,791
2020-08-12,136.34,136.45,135.76,136.15,2413
2020-08-13,136.19,136.22,135.67,136.01,3101
2020-08-14,136.12,136.28,135.97,135.96,631
2020-08-17,136.17,136.2,135.88,136.19,448
2020-08-18,136.18,136.71,136.14,136.37,19724
2020-08-19,136.48,136.82,136.33,136.35,830
2020-08-20,136.24,136.61,136.15,136.37,321
2020-08-21,136.57,136.63,136.13,136.38,1524
2020-08-24,136.4,136.58,136.13,136.4,1060
2020-08-25,136.42,136.43,135.86,135.9,1318
2020-08-26,135.54,136.13,135.09,135.21,3291
2020-08-27,135.47,135.85,134.67,134.8,1955
2020-08-28,134.84,135.42,134.79,135.34,832
2020-09-01,135.51,135.77,135.14,135.77,6803
2020-09-02,136.2,137.12,135.94,136.54,2065
2020-09-03,137.16,137.16,136.57,136.74,2165
2020-09-04,136.45,136.54,136.2,136.46,1158
2020-09-07,135.39,136.51,135.39,136.44,9731
2020-09-08,136.76,137.05,136.39,137.06,1066
2020-09-09,137.38,137.38,136.32,136.49,1978
2020-09-10,136.63,136.92,136.32,136.51,1187
2020-09-11,136.5,136.99,136.49,136.82,2215
2020-09-14,137.15,137.16,136.75,136.75,1646
2020-09-15,136.71,136.85,136.49,136.62,983
2020-09-16,136.77,136.91,136.49,136.57,1861
2020-09-17,137.21,137.47,136.62,137.09,522
2020-09-18,136.28,137.22,136.28,136.96,1250
2020-09-21,137.27,137.36,136.93,137.12,1834
2020-09-22,137.95,137.95,136.49,136.43,460
2020-09-23,136.65,136.7,136.16,136.32,2113
2020-09-24,136.18,136.35,135.73,135.9,9895
2020-09-25,135.97,136.41,135.97,136.34,1814
2020-09-28,136.13,136.46,135.64,136.28,14389
2020-09-29,136.33,136.42,136.08,136.32,3984
2020-09-30,136.45,136.5,136.02,136.03,3309
2020-10-01,135.77,136.25,135.17,135.66,13714
2020-10-02,135.59,136.15,134.82,135.69,9718
2020-10-05,135.37,135.86,135.11,135.3,1687
2020-10-06,135.47,135.56,134.78,135.4,3007
2020-10-07,135.48,135.93,135.25,135.26,8935
2020-10-08,135.58,135.81,135.32,135.51,14865
2020-10-09,135.95,136.21,135.51,135.84,12281
2020-10-12,135.94,136.24,135.79,135.96,13899
2020-10-13,136.13,136.28,135.8,136.26,8750
2020-10-14,136.53,136.88,136.47,136.56,2158
2020-10-15,136.81,137.24,136.81,137.04,2525
2020-10-16,137.15,137.35,136.98,137.24,1610
2020-10-19,136.87,137.61,136.5,137.62,2907
2020-10-20,138.09,138.09,137.21,137.37,5654
2020-10-21,136.64,137.23,136.53,136.84,3040
2020-10-22,136.42,136.93,136.42,136.59,3520
2020-10-23,136.63,136.63,135.87,136.62,17169
2020-10-26,136.0,136.99,135.87,136.53,4194
2020-10-27,136.75,137.19,136.45,137.01,835
2020-10-28,137.43,137.59,137.22,137.38,9615
2020-10-29,137.32,137.42,136.84,136.94,2599
2020-10-30,136.56,136.77,135.86,136.21,6297
2020-11-02,136.14,136.65,135.83,136.59,1877
2020-11-03,136.46,136.46,136.22,136.21,1196
2020-11-04,137.03,137.18,136.52,137.14,4357
2020-11-05,137.5,137.64,137.26,137.21,2296
2020-11-06,137.09,137.48,136.55,136.67,2014
2020-11-09,137.09,137.14,136.02,136.15,1899
2020-11-10,135.97,136.29,135.77,136.04,2095
2020-11-11,135.66,136.13,135.42,135.88,3710
2020-11-12,135.92,136.47,135.9,136.48,3945
2020-11-13,137.35,137.35,136.42,136.73,1684
2020-11-16,136.78,137.17,136.27,136.85,2879
2020-11-17,137.06,137.45,136.7,137.13,1004
2020-11-18,137.64,137.82,137.09,137.35,14300
2020-11-19,137.36,137.68,137.35,137.49,3460
2020-11-20,137.42,137.88,137.42,137.86,1182
2020-11-23,137.89,138.12,137.75,137.91,1972
2020-11-24,138.27,138.48,137.95,138.16,2764
2020-11-25,138.51,138.75,138.05,138.49,1926
2020-11-26,138.93,139.27,138.63,139.07,2056
2020-11-27,139.23,139.23,138.73,139.06,1254
2020-11-30,139.26,139.4,138.96,139.04,1243
2020-12-01,139.09,139.25,138.53,138.54,902
2020-12-02,138.51,138.77,138.13,138.52,3309
2020-12-03,138.7,138.88,138.53,138.75,921
2020-12-04,138.94,139.02,138.71,138.76,849
2020-12-07,139.43,139.66,139.27,139.57,2421
2020-12-08,139.7,139.99,139.29,140.01,3088
2020-12-09,139.82,140.17,139.73,140.14,1797
2020-12-10,140.38,140.92,140.29,140.84,1315
2020-12-11,141.25,141.52,141.16,141.31,725
2020-12-14,140.5,141.17,140.37,140.72,9132
2020-12-15,140.95,141.19,140.17,140.38,5055
2020-12-16,140.71,140.71,139.54,139.86,3072
2020-12-17,139.85,140.28,139.82,140.1,1248
2020-12-18,140.3,140.67,140.13,140.41,735
2020-12-21,141.67,141.67,140.13,140.99,1618
2020-12-22,140.92,141.25,140.55,141.22,1344
2020-12-23,140.96,141.42,139.98,140.1,654
2020-12-24,140.44,140.44,140.06,140.27,168
2020-12-29,141.38,141.38,140.57,140.81,1930
2020-12-30,140.56,140.88,140.56,140.85,746
2020-12-31,141.34,141.34,140.96,141.16,134
2021-01-04,141.83,142.29,141.62,141.62,1027
2021-01-05,141.8,141.86,141.4,141.39,1993
2021-01-06,140.61,141.02,140.46,140.87,1386
2021-01-07,139.91,140.89,139.91,140.32,4030
2021-01-08,140.17,140.47,140.0,140.26,1271
2021-01-11,140.2,140.38,139.9,139.95,1298
2021-01-12,140.06,140.06,139.07,139.2,3967
2021-01-13,140.18,140.18,139.3,139.74,1281
2021-01-14,137.56,138.54,137.56,138.48,3552
2021-01-15,138.3,138.52,138.25,138.4,2065
2021-01-18,137.71,138.66,137.71,138.33,2221
2021-01-19,138.41,138.69,138.15,138.69,3488
2021-01-20,138.18,138.47,138.15,138.31,1136
2021-01-21,138.1,138.33,137.76,138.01,14583
2021-01-22,138.05,138.22,137.89,138.1,1597
2021-01-25,138.43,138.63,138.03,138.64,3790
2021-01-26,138.75,138.8,138.49,138.62,5545
2021-01-27,138.64,138.85,138.48,138.68,1228
2021-01-28,138.86,138.91,138.13,138.22,10799
2021-01-29,137.75,138.24,137.51,137.71,2282
2021-02-01,137.56,138.0,137.3,137.9,1112
2021-02-02,137.48,137.53,137.23,137.54,2527
2021-02-03,137.33,137.55,137.2,137.24,1754
2021-02-04,137.14,137.47,136.33,136.6,2823
2021-02-05,135.91,136.24,135.89,135.99,1195
2021-02-08,135.83,136.15,135.47,136.3,1186
2021-02-09,136.28,136.56,136.16,136.6,1749
