Date,Open,High,Low,Close,Volume
2021-01-01,1.29,1.3,1.22,1.3,0
2021-01-04,1.3,1.31,1.29,1.3,0
2021-01-05,1.3,1.3,1.29,1.3,0
2021-01-06,1.29,1.29,1.28,1.29,0
2021-01-07,1.28,1.29,1.28,1.28,0
2021-01-08,1.29,1.29,1.28,1.29,0
2021-01-11,1.29,1.3,1.29,1.3,0
2021-01-12,1.3,1.3,1.29,1.3,0
2021-01-13,1.29,1.29,1.28,1.29,0
2021-01-14,1.29,1.29,1.28,1.29,0
2021-01-15,1.29,1.3,1.28,1.29,0
2021-01-18,1.3,1.31,1.3,1.3,0
2021-01-19,1.3,1.3,1.29,1.3,0
2021-01-20,1.3,1.3,1.29,1.3,0
2021-01-21,1.29,1.29,1.28,1.29,0
2021-01-22,1.29,1.3,1.29,1.29,0
2021-01-25,1.3,1.3,1.29,1.3,0
2021-01-26,1.3,1.3,1.29,1.3,0
2021-01-27,1.29,1.31,1.29,1.29,0
2021-01-28,1.31,1.32,1.3,1.31,0
2021-01-29,1.3,1.31,1.3,1.3,0
2021-02-01,1.31,1.31,1.3,1.31,0
2021-02-02,1.31,1.32,1.31,1.31,0
2021-02-03,1.31,1.32,1.31,1.31,0
2021-02-04,1.31,1.32,1.31,1.31,0
2021-02-05,1.32,1.32,1.31,1.32,0
2021-02-08,1.3,1.31,1.3,1.3,0
2021-02-09,1.3,1.3,1.29,1.3,0
2021-02-10,1.29,1.3,1.29,1.29,0
2021-02-11,1.29,1.3,1.29,1.29,0
2021-02-12,1.29,1.3,1.29,1.29,0
2021-02-15,1.29,1.29,1.28,1.29,0
2021-02-16,1.28,1.29,1.28,1.28,0
2021-02-17,1.29,1.29,1.29,1.29,0
2021-02-18,1.29,1.29,1.28,1.29,0
2021-02-19,1.29,1.29,1.27,1.29,0
2021-02-22,1.27,1.27,1.26,1.27,0
2021-02-23,1.26,1.27,1.26,1.26,0
2021-02-24,1.26,1.27,1.26,1.26,0
2021-02-25,1.25,1.26,1.25,1.25,0
2021-02-26,1.27,1.3,1.27,1.27,0
2021-03-01,1.29,1.29,1.28,1.29,0
2021-03-02,1.29,1.29,1.28,1.29,0
2021-03-03,1.28,1.29,1.28,1.28,0
2021-03-04,1.29,1.29,1.28,1.29,0
2021-03-05,1.3,1.31,1.29,1.3,0
2021-03-08,1.3,1.31,1.3,1.3,0
2021-03-09,1.31,1.31,1.3,1.31,0
2021-03-10,1.3,1.3,1.29,1.3,0
2021-03-11,1.29,1.29,1.28,1.29,0
2021-03-12,1.28,1.29,1.28,1.28,0
2021-03-15,1.29,1.3,1.29,1.29,0
2021-03-16,1.29,1.3,1.29,1.29,0
2021-03-17,1.29,1.3,1.29,1.29,0
2021-03-18,1.28,1.29,1.27,1.28,0
2021-03-19,1.29,1.3,1.29,1.29,0
2021-03-22,1.29,1.3,1.29,1.29,0
2021-03-23,1.29,1.31,1.29,1.29,0
2021-03-24,1.31,1.32,1.31,1.31,0
2021-03-25,1.32,1.32,1.31,1.32,0
2021-03-26,1.32,1.32,1.31,1.32,0
2021-03-29,1.31,1.31,1.31,1.31,0
2021-03-30,1.31,1.32,1.3,1.31,0
2021-03-31,1.31,1.32,1.31,1.31,0
2021-04-01,1.32,1.33,1.31,1.32,0
2021-04-02,1.31,1.32,1.31,1.31,0
2021-04-05,1.31,1.32,1.31,1.31,0
2021-04-06,1.31,1.31,1.3,1.31,0
2021-04-07,1.3,1.31,1.3,1.3,0
2021-04-08,1.31,1.32,1.31,1.31,0
2021-04-09,1.31,1.32,1.3,1.31,0
2021-04-12,1.31,1.32,1.31,1.31,0
2021-04-13,1.31,1.32,1.31,1.31,0
2021-04-14,1.31,1.31,1.29,1.31,0
2021-04-15,1.29,1.3,1.29,1.29,0
2021-04-16,1.29,1.29,1.29,1.29,0
2021-04-19,1.3,1.3,1.28,1.3,0
2021-04-20,1.29,1.29,1.28,1.29,0
2021-04-21,1.3,1.3,1.29,1.29,0
2021-04-22,1.29,1.3,1.29,1.29,0
2021-04-23,1.3,1.3,1.29,1.3,0
2021-04-26,1.29,1.29,1.28,1.29,0
2021-04-27,1.28,1.29,1.28,1.28,0
2021-04-28,1.29,1.29,1.29,1.29,0
2021-04-29,1.28,1.29,1.28,1.28,0
2021-04-30,1.29,1.3,1.28,1.29,0
2021-05-03,1.3,1.3,1.29,1.29,0
2021-05-04,1.29,1.3,1.29,1.29,0
2021-05-05,1.3,1.3,1.29,1.3,0
2021-05-06,1.29,1.3,1.29,1.29,0
2021-05-07,1.28,1.29,1.27,1.28,0
2021-05-10,1.27,1.28,1.27,1.27,0
2021-05-11,1.28,1.28,1.27,1.28,0
2021-05-12,1.28,1.29,1.27,1.28,0
2021-05-13,1.29,1.3,1.29,1.29,0
2021-05-14,1.29,1.3,1.29,1.29,0
2021-05-17,1.29,1.29,1.29,1.29,0
2021-05-18,1.29,1.29,1.28,1.29,0
2021-05-19,1.28,1.29,1.28,1.28,0
2021-05-20,1.3,1.3,1.28,1.3,0
2021-05-21,1.29,1.29,1.28,1.29,0
2021-05-24,1.29,1.3,1.29,1.29,0
2021-05-25,1.29,1.29,1.29,1.29,0
2021-05-26,1.29,1.29,1.28,1.29,0
2021-05-27,1.29,1.29,1.29,1.29,0
2021-05-28,1.29,1.3,1.29,1.29,0
2021-05-31,1.3,1.3,1.29,1.3,0
2021-06-01,1.29,1.29,1.29,1.29,0
2021-06-02,1.29,1.3,1.29,1.29,0
2021-06-03,1.29,1.31,1.29,1.29,0
2021-06-04,1.3,1.31,1.29,1.3,0
2021-06-07,1.29,1.29,1.29,1.29,0
2021-06-08,1.29,1.29,1.29,1.29,0
2021-06-09,1.29,1.29,1.29,1.29,0
2021-06-10,1.29,1.29,1.29,1.29,0
2021-06-11,1.29,1.3,1.29,1.29,0
2021-06-14,1.3,1.3,1.29,1.3,0
2021-06-15,1.3,1.3,1.3,1.3,0
2021-06-16,1.3,1.3,1.3,1.3,0
2021-06-17,1.31,1.32,1.31,1.31,0
2021-06-18,1.32,1.34,1.32,1.32,0
2021-06-21,1.33,1.34,1.33,1.33,0
2021-06-22,1.33,1.33,1.33,1.33,0
2021-06-23,1.32,1.33,1.32,1.32,0
2021-06-24,1.32,1.32,1.32,1.32,0
2021-06-25,1.32,1.32,1.31,1.32,0
2021-06-28,1.32,1.32,1.32,1.32,0
2021-06-29,1.32,1.33,1.32,1.32,0
2021-06-30,1.33,1.33,1.33,1.33,0
2021-07-01,1.33,1.34,1.33,1.33,0
2021-07-02,1.34,1.34,1.33,1.34,0
2021-07-05,1.33,1.33,1.33,1.33,0
2021-07-06,1.33,1.34,1.32,1.33,0
2021-07-07,1.33,1.34,1.33,1.33,0
2021-07-08,1.34,1.35,1.34,1.34,0
2021-07-09,1.34,1.35,1.34,1.35,0
2021-07-12,1.33,1.34,1.33,1.34,0
2021-07-13,1.34,1.35,1.33,1.34,0
2021-07-14,1.34,1.35,1.34,1.34,0
