Date,Open,High,Low,Close,Volume
2022-07-01,135.79,135.98,134.8,135.79,0
2022-07-04,135.04,135.77,134.8,135.04,0
2022-07-05,135.84,136.35,135.55,135.84,0
2022-07-06,135.52,135.96,134.98,135.52,0
2022-07-07,135.97,136.2,135.57,135.97,0
2022-07-08,135.91,136.54,135.36,135.91,0
2022-07-11,136.3,137.74,136.27,136.3,0
2022-07-12,137.39,137.5,136.5,137.39,0
2022-07-13,136.73,137.86,136.73,136.73,0
2022-07-14,137.63,139.38,137.6,137.63,0
2022-07-15,138.97,139.07,138.4,138.97,0
2022-07-18,138.31,138.44,137.9,138.31,0
2022-07-19,138.23,138.39,137.39,138.23,0
2022-07-20,138.19,138.37,137.91,138.19,0
2022-07-21,138.4,138.87,137.72,138.4,0
2022-07-22,137.1,137.94,135.6,137.1,0
2022-07-25,136.31,136.78,135.94,136.31,0
2022-07-26,136.43,136.83,136.29,136.43,0
2022-07-27,136.97,137.34,136.55,136.97,0
2022-07-28,136.11,136.41,134.35,136.11,0
2022-07-29,134.4,134.65,132.55,134.4,0
2022-08-01,133.41,133.37,131.62,133.41,0
2022-08-02,131.57,132.37,130.43,131.57,0
2022-08-03,133.38,134.53,132.34,133.38,0
2022-08-04,133.96,134.39,133.07,133.96,0
2022-08-05,132.62,135.46,132.59,132.62,0
2022-08-08,135.06,135.52,134.38,135.06,0
2022-08-09,134.84,135.17,134.69,134.84,0
2022-08-10,135.19,135.29,132.06,135.19,0
2022-08-11,132.83,133.3,131.79,132.83,0
2022-08-12,132.99,133.87,132.92,132.99,0
2022-08-15,133.29,133.54,132.58,133.29,0
2022-08-16,133.14,134.65,132.97,133.14,0
2022-08-17,134.28,135.49,133.92,134.28,0
2022-08-18,134.94,135.41,134.65,134.94,0
2022-08-19,135.79,137.2,135.83,135.79,0
2022-08-22,137.04,137.65,136.74,137.04,0
2022-08-23,137.55,137.69,135.88,137.55,0
2022-08-24,136.73,137.23,136.19,136.73,0
2022-08-25,137.08,137.18,136.33,137.08,0
2022-08-26,136.56,137.43,136.36,136.56,0
2022-08-29,137.63,138.99,138.1,137.52,0
2022-08-30,138.6,139.06,138.05,138.6,0
2022-08-31,138.73,138.88,138.28,138.73,0
2022-09-01,139.3,140.22,139.09,139.3,0
2022-09-02,140.08,140.79,139.88,140.08,0
2022-09-05,140.49,140.65,140.13,140.49,0
2022-09-06,140.43,142.97,140.25,140.43,0
2022-09-07,143.15,144.98,142.98,143.15,0
2022-09-08,144.13,144.5,143.34,144.13,0
2022-09-09,143.86,143.95,141.51,143.86,0
2022-09-12,142.6,143.49,142.26,142.6,0
2022-09-13,142.59,144.68,141.9,142.59,0
2022-09-14,144.4,144.83,142.56,144.4,0
2022-09-15,142.92,143.79,142.95,142.92,0
2022-09-16,143.37,143.67,142.87,143.37,0
2022-09-19,142.76,143.63,142.7,142.76,0
2022-09-20,143.22,143.9,142.96,143.22,0
2022-09-21,143.6,144.19,143.38,143.6,0
2022-09-22,144.32,145.88,140.4,144.32,0
2022-09-23,142.28,143.32,141.78,142.28,0
2022-09-26,143.51,144.49,143.44,143.51,0
2022-09-27,144.46,144.84,144.08,144.46,0
2022-09-28,144.69,144.82,144.15,144.69,0
2022-09-29,144.4,144.79,144.21,144.4,0
2022-09-30,144.43,144.78,144.21,144.43,0
2022-10-03,144.82,145.28,144.16,144.82,0
2022-10-04,144.52,144.92,144.32,144.52,0
2022-10-05,143.79,144.84,143.56,143.79,0
2022-10-06,144.45,145.13,144.39,144.45,0
2022-10-07,145.04,145.33,144.76,145.04,0
2022-10-10,145.48,145.82,145.24,145.48,0
2022-10-11,145.67,145.85,145.51,145.67,0
2022-10-12,145.87,146.96,145.88,145.87,0
2022-10-13,146.74,147.6,146.66,146.74,0
2022-10-14,147.29,148.49,147.11,147.29,0
2022-10-17,148.63,148.89,148.43,148.63,0
2022-10-18,148.97,149.29,148.69,148.97,0
2022-10-19,149.21,149.78,149.12,149.21,0
2022-10-20,149.82,149.99,149.57,149.82,0
2022-10-21,150.18,151.94,146.32,150.18,0
2022-10-24,147.82,149.45,147.81,147.82,0
2022-10-25,148.89,149.0,147.55,148.89,0
2022-10-26,147.98,148.4,146.41,147.98,0
2022-10-27,146.13,146.86,145.16,146.13,0
2022-10-28,146.27,147.85,146.03,146.27,0
2022-10-31,147.81,148.84,147.75,147.81,0
2022-11-01,148.74,148.81,146.99,148.74,0
2022-11-02,147.91,147.96,146.85,147.91,0
2022-11-03,147.89,148.43,147.11,147.89,0
2022-11-04,148.39,148.39,146.58,148.39,0
2022-11-07,146.84,147.55,146.11,146.84,0
2022-11-08,146.62,146.93,145.31,146.62,0
2022-11-09,145.29,146.56,145.22,145.29,0
2022-11-10,146.21,146.58,141.54,146.21,0
2022-11-11,141.73,142.47,138.89,141.73,0
2022-11-14,139.55,140.77,138.87,139.55,0
2022-11-15,140.12,140.58,137.81,140.12,0
2022-11-16,138.96,140.29,138.89,138.96,0
2022-11-17,139.32,140.71,138.91,139.32,0
2022-11-18,140.41,140.47,139.65,140.41,0
2022-11-21,140.25,142.02,140.2,140.25,0
2022-11-22,142.1,142.24,141.09,142.1,0
2022-11-23,141.15,141.57,139.59,141.15,0
2022-11-24,139.28,139.49,138.1,139.28,0
2022-11-25,138.6,139.59,138.39,138.6,0
2022-11-28,139.31,139.42,137.51,139.1,0
2022-11-29,138.72,139.32,137.89,138.72,0
2022-11-30,138.74,139.88,138.34,138.74,0
2022-12-01,137.36,137.52,135.54,137.36,0
2022-12-02,135.15,135.98,133.67,135.15,0
2022-12-05,134.48,136.58,134.13,134.48,0
2022-12-06,136.65,137.41,136.01,136.65,0
2022-12-07,136.89,137.84,136.42,136.89,0
2022-12-08,136.38,137.22,136.3,136.38,0
2022-12-09,136.61,136.87,135.61,136.61,0
2022-12-12,136.71,137.62,136.63,136.71,0
2022-12-13,137.5,137.94,134.69,137.5,0
2022-12-14,135.58,135.68,134.68,135.58,0
2022-12-15,135.35,137.92,135.28,135.35,0
2022-12-16,137.75,137.75,136.41,137.75,0
2022-12-19,136.03,137.15,135.77,136.69,0
2022-12-20,136.99,137.45,131.02,136.99,0
2022-12-21,131.89,132.48,131.52,131.89,0
2022-12-22,132.37,132.68,131.65,132.37,0
2022-12-23,132.36,133.12,132.29,132.36,0
2022-12-26,132.77,133.24,132.33,132.79,0
2022-12-27,132.76,133.59,132.65,132.76,0
2022-12-28,133.49,134.4,133.41,133.49,0
2022-12-29,134.03,134.19,132.94,134.03,0
2022-12-30,132.92,132.92,131.54,132.92,0
2023-01-02,130.85,131.04,130.62,130.85,0
2023-01-03,130.79,131.18,129.53,130.79,0
2023-01-04,131.25,132.17,129.96,131.25,0
2023-01-05,132.25,133.99,131.73,132.25,0
2023-01-06,133.31,134.74,132.19,133.31,0
2023-01-09,131.86,132.65,131.33,131.86,0
2023-01-10,131.73,132.47,131.43,131.73,0
2023-01-11,132.1,132.85,132.1,132.1,0
2023-01-12,131.9,132.02,129.57,131.9,0
2023-01-13,129.17,129.34,127.47,129.17,0
2023-01-16,128.03,128.81,127.25,128.03,0
2023-01-17,128.32,129.12,128.02,128.32,0
2023-01-18,128.28,131.56,127.61,128.28,0
2023-01-19,128.54,128.77,127.78,128.54,0
2023-01-20,128.37,130.6,128.35,128.37,0
2023-01-23,129.38,130.88,129.06,129.35,0
2023-01-24,130.6,131.07,129.74,130.6,0
2023-01-25,130.24,130.57,129.29,130.24,0
2023-01-26,129.24,130.58,129.04,129.24,0
2023-01-27,129.8,130.26,129.55,129.8,0
2023-01-30,129.85,130.46,129.21,129.85,0
2023-01-31,130.48,130.48,129.77,130.48,0
2023-02-01,130.11,130.4,129.21,130.11,0
2023-02-02,128.62,129.09,128.09,128.62,0
2023-02-03,128.75,131.14,128.34,128.75,0
2023-02-06,132.01,132.89,131.59,132.01,0
2023-02-07,132.62,132.62,131.16,132.62,0
2023-02-08,131.04,131.51,130.61,131.04,0
2023-02-09,131.39,131.81,130.35,131.39,0
2023-02-10,131.52,131.83,129.83,131.52,0
2023-02-13,131.55,132.86,131.47,131.55,0
2023-02-14,132.34,133.12,131.66,132.34,0
2023-02-15,132.99,134.32,132.55,132.99,0
2023-02-16,133.9,134.44,133.61,133.9,0
2023-02-17,134.07,135.08,134.07,134.07,0
2023-02-20,134.31,134.53,133.93,134.31,0
2023-02-21,134.34,135.19,134.16,134.34,0
