Date,Open,High,Low,Close,Volume
2021-01-01,1083.5,1088.5,1083.5,1084.65,0
2021-01-04,1084.73,1086.47,1079.22,1084.73,0
2021-01-05,1085.61,1089.73,1081.67,1086.62,0
2021-01-06,1085.65,1088.59,1083.25,1086.45,0
2021-01-07,1085.25,1096.0,1084.83,1086.95,0
2021-01-08,1092.69,1098.69,1088.36,1093.07,0
2021-01-11,1092.82,1100.41,1092.16,1092.82,0
2021-01-12,1096.24,1102.9,1095.38,1096.45,0
2021-01-13,1093.34,1098.41,1092.25,1093.54,0
2021-01-14,1097.09,1102.87,1093.7,1097.11,0
2021-01-15,1095.25,1104.57,1095.2,1094.9,0
2021-01-18,1102.96,1107.62,1102.08,1102.96,0
2021-01-19,1103.39,1105.46,1099.65,1103.1,0
2021-01-20,1100.82,1102.24,1097.08,1100.99,0
2021-01-21,1097.7,1101.3,1097.15,1096.25,0
2021-01-22,1099.18,1106.33,1099.18,1099.9,0
2021-01-25,1104.64,1105.29,1099.56,1104.64,0
2021-01-26,1101.18,1107.68,1099.98,1101.73,0
2021-01-27,1101.91,1108.91,1100.11,1101.0,0
2021-01-28,1107.52,1120.94,1107.52,1107.5,0
2021-01-29,1112.31,1121.33,1112.31,1112.29,0
2021-02-01,1118.18,1119.82,1115.25,1117.43,0
2021-02-02,1116.25,1119.06,1113.3,1116.88,0
2021-02-03,1113.09,1116.21,1110.95,1113.61,0
2021-02-04,1112.7,1120.61,1112.33,1113.15,0
2021-02-05,1119.27,1127.35,1115.93,1119.13,0
2021-02-08,1116.85,1121.07,1116.05,1116.85,0
2021-02-09,1115.85,1118.13,1110.04,1116.33,0
2021-02-10,1110.25,1113.57,1102.71,1110.0,0
2021-02-11,1105.9,1107.05,1100.81,1103.98,0
2021-02-12,1102.21,1106.36,1101.21,1102.22,0
2021-02-15,1103.5,1105.35,1100.25,1103.37,0
2021-02-16,1100.95,1107.6,1096.0,1102.24,0
2021-02-17,1107.3,1110.23,1104.03,1106.46,0
2021-02-18,1105.07,1109.17,1101.68,1104.55,0
2021-02-19,1106.68,1110.71,1101.72,1106.22,0
2021-02-22,1103.94,1115.1,1102.53,1103.94,0
2021-02-23,1111.66,1114.2,1107.76,1110.67,0
2021-02-24,1109.02,1113.21,1105.41,1109.31,0
2021-02-25,1105.25,1114.39,1105.25,1107.21,0
2021-02-26,1119.15,1129.16,1117.34,1119.13,0
2021-03-01,1123.37,1123.87,1116.29,1123.37,0
2021-03-02,1101.4,1127.75,1101.4,1101.83,0
2021-03-03,1124.29,1125.89,1116.84,1124.33,0
2021-03-04,1126.6,1128.86,1122.55,1129.5,0
2021-03-05,1133.08,1133.08,1123.56,1133.35,0
2021-03-08,1127.49,1140.32,1126.2,1127.49,0
2021-03-09,1140.1,1143.4,1134.49,1140.23,0
